Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
6,Pôle Expérimental Métiers d'Art de Nontron et du Périgord Limousin (PEMA),https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/112-pole-experimental-metiers-d-art-de-nontron-et-du-perigord-vert,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,22,111,false,false,false,true,false,false,false,false,2025-02-02,2025-04-04,false,true
6,Les Salons d'Antan,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/114-les-salons-d-antan,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-21,2025-03-04,false,true
6,Le Temps devant Soi (Retraités du Groupe Hermès),https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/124-le-temps-devant-soi-retraites-du-groupe-hermes,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-29,2025-03-06,false,true
6,Les Barbarin's,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/125-les-barbarin-s,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-28,2025-03-18,false,true
6,LA RANTELLE,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/370-la-rantelle,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-31,2025-03-10,false,true
6,Les Amis de la Gendarmerie,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/385-les-amis-de-la-gendarmerie,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-02-01,2025-02-01,false,false
6,LA MARMAILLE,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/425-la-marmaille,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-23,2025-03-08,false,true
6,A.N.T.E.N (Association Nouvelle du Tissu Economique Nontronnais),https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/552-a-t-e-n-association-nouvelle-du-tissus-economique-nontronnais,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-20,2025-02-28,false,true
6,Amicale CNL des Locataires des Jardins des Couteliers,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/556-les-locataires-des-jardins-des-couteliers,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-20,2025-03-13,false,true
6,OXY'GEM 24,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/558-oxy-gem-24,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-20,2025-02-22,false,true
6,Association Culturelle et Philatélique du Haut Périgord,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/605-association-culturelle-et-philatelique-du-haut-perigord-2,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-28,2025-03-01,false,true
6,"GCO, Le Collectif",https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/622-gco-le-collectif,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,112,false,false,false,true,false,false,false,false,2025-02-12,2025-02-24,false,true
6,Bandi'Arts,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/666-bandi-arts,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-23,2025-02-14,false,true
6,Ça circule ! répare café,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/684-ca-circule-repare-cafe,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,22,112,false,false,false,true,false,false,false,false,2025-01-22,2025-03-29,false,true
6,ATLAS24,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/785-atlas24,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,22,111,false,false,false,true,false,false,false,false,2025-02-08,2025-02-28,false,true
6,F.N.A.T.H. Nontron (Accidentés de la vie),https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/80-f-n-a-t-h-nontron-accidentes-de-la-vie,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-21,2025-03-16,false,true
6,EVE Energie Vie Equilibre,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/802-eve-energie-vie-equilibre,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,22,111,false,false,false,true,false,false,false,false,2025-02-01,2025-03-26,false,true
6,F.N.A.C.A.,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/84-f-n-a-c-a,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-25,2025-03-10,false,true
6,Amicale des Oeuvres Sociales du Personnel de l'Hôpital Local,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/86-amicale-des-oeuvres-sociales-du-personnel-de-l-hopital-local,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-02-03,2025-04-03,false,true
6,Les Restos du Coeur - Antenne Locale,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/89-les-restos-du-coeur-antenne-locale,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-02-04,2025-03-10,false,true
6,Amicale des Sapeurs Pompiers de Nontron,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses/90-amicale-des-sapeurs-pompiers-de-nontron,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-31,2025-02-26,false,true
6,Diverses,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses?start=10,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,131,false,false,false,true,false,false,false,false,2025-01-21,2025-03-04,false,true
6,Diverses,https://nontron.fr/pratique/associations/humanitaires-culturelles-diverses?start=20,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,131,false,false,false,true,false,false,false,false,2025-01-20,2025-03-12,false,true
6,Environnement,https://nontron.fr/pratique/environnement,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-23,2025-02-17,false,true
6,Coléoptère des ruches,https://nontron.fr/pratique/environnement/coleoptere-des-ruches,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-30,2025-02-14,false,true
6,Frelon Asiatique,https://nontron.fr/pratique/environnement/frelon-asiatique,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-20,2025-03-06,false,true
6,SYLVATUB (Tuberculose en faune sauvage),https://nontron.fr/pratique/environnement/sylvatub-tuberculose-en-faune-sauvage,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,114,false,false,false,true,false,false,false,false,2025-01-26,2025-02-19,false,true
6,France Services,https://nontron.fr/pratique/france-services,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,27,112,false,false,false,true,false,false,false,false,2025-01-29,2025-04-04,false,true
6,Information SMCTOM,https://nontron.fr/pratique/information-smctom,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,125,false,false,false,true,false,false,false,false,2025-02-11,2025-02-26,false,true
6,Information SMCTOM,https://nontron.fr/pratique/information-smctom/606-information-smectom,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,110,false,false,false,true,false,false,false,false,2025-01-22,2025-06-30,false,true
6,Nouvelle adresse mail du SMCTOM,https://nontron.fr/pratique/information-smctom/715-nouvelle-adresse-mail-du-smctom,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,110,false,false,false,true,false,false,false,false,2025-01-23,2025-02-28,false,true
6,Nouveau mode de collecte des déchets recyclables,https://nontron.fr/pratique/information-smctom/720-nouveau-mode-de-collecte-des-dechets-recyclables,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-26,2025-03-01,false,true
6,Horaires des déchetteries du SMCTOM de NONTRON,https://nontron.fr/pratique/information-smctom/801-nouveaux-horaires-des-dechetteries-du-smctom-de-nontron,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-02-03,2025-02-13,false,true
6,Information SMCTOM,https://nontron.fr/pratique/information-smctom?start=3,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,128,false,false,false,true,false,false,false,false,2025-01-20,2025-04-02,false,true
6,L'hôpital,https://nontron.fr/pratique/l-hopital,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,115,false,false,false,true,false,false,false,false,2025-01-26,2025-02-19,false,true
6,Les Permanences,https://nontron.fr/pratique/les-permanences,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,140,false,false,false,true,false,false,false,false,2025-02-07,2025-02-19,false,true
6,A.D.I.L. 24,https://nontron.fr/pratique/les-permanences/131-a-d-i-l-24,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-02-10,2025-03-06,false,true
6,UFC QUE CHOISIR,https://nontron.fr/pratique/les-permanences/133-ufc-que-choisir,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-02-10,2025-03-03,false,true
6,M.S.A. (Mutualité Sociale Agricole),https://nontron.fr/pratique/les-permanences/142-m-s-a,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-21,2025-03-02,false,true
6,C.I.D.F.F.,https://nontron.fr/pratique/les-permanences/146-c-i-d-e-f,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-02-01,2025-02-14,false,true
6,ARMÉE DE TERRE,https://nontron.fr/pratique/les-permanences/377-armee-de-terre,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-29,2025-02-13,false,true
6,Service Prévention Santé Travail,https://nontron.fr/pratique/les-permanences/398-service-de-sante-du-travail,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-20,2025-02-26,false,true
6,Avocats (permanence),https://nontron.fr/pratique/les-permanences/422-avocats-permanence,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-25,2025-02-17,false,true
6,Huissiers de justice (permanence),https://nontron.fr/pratique/les-permanences/423-ui,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-21,2025-03-01,false,true
6,MGEN (Mutuelle Générale de l'Éducation Nationale),https://nontron.fr/pratique/les-permanences/452-mgem-mutuelle-generale-de-l-education-nationale,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,110,false,false,false,true,false,false,false,false,2025-01-30,2025-02-25,false,true
6,Mission Locale du Haut Périgord,https://nontron.fr/pratique/les-permanences/537-mission-locale-du-haut-perigord,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,110,false,false,false,true,false,false,false,false,2025-01-23,2025-02-26,false,true
6,Ça circule ! répare café,https://nontron.fr/pratique/les-permanences/683-ca-circule-repare-cafe,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,23,110,false,false,false,true,false,false,false,false,2025-02-07,2025-02-26,false,true
6,L'Atelier Budgétaire : un point conseil budget à l'espace France Services,https://nontron.fr/pratique/les-permanences/778-l-atelier-budgetaire-un-point-conseil-budget-a-l-espace-france-services,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-02-06,2025-02-06,false,false
6,S.P.I.P. Service Pénitentiaire d'Insertion et de Probation,https://nontron.fr/pratique/les-permanences/786-s-p-i-p-service-penitentiaire-d-insertion-et-de-probation,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-02-13,2025-02-13,false,false
6,Délégué du Procureur,https://nontron.fr/pratique/les-permanences/787-delegue-du-procureur,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-29,2025-03-18,false,true
6,Conciliateur de justice,https://nontron.fr/pratique/les-permanences/788-conciliateur-de-justice,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-30,2025-02-24,false,true
6,Permanence de l'UDAP 24 à la Mairie de Nontron,https://nontron.fr/pratique/les-permanences/794-permanence-de-l-udap-24-a-la-mairie-de-nontron,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,110,false,false,false,true,false,false,false,false,2025-01-29,2025-03-02,false,true
6,Les Permanences,https://nontron.fr/pratique/les-permanences?start=25,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,126,false,false,false,true,false,false,false,false,2025-02-11,2025-02-11,false,false
6,Location de salles,https://nontron.fr/pratique/location-de-salles-communales,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,115,false,false,false,true,false,false,false,false,2025-01-20,2025-03-10,false,true
6,Numéros utiles,https://nontron.fr/pratique/numeros-utiles,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,114,false,false,false,true,false,false,false,false,2025-02-09,2025-02-27,false,true
6,Administrations,https://nontron.fr/pratique/numeros-utiles/administrations,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,129,false,false,false,true,false,false,false,false,2025-02-11,2025-03-05,false,true
6,SMCTOM,https://nontron.fr/pratique/numeros-utiles/administrations/29,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-28,2025-02-19,false,true
6,Réservation SNCF,https://nontron.fr/pratique/numeros-utiles/administrations/30,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-27,2025-02-19,false,true
6,Trésor Public - Perception,https://nontron.fr/pratique/numeros-utiles/administrations/32,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-28,2025-03-02,false,true
6,Centre d'Information et d'Orientation CIO,https://nontron.fr/pratique/numeros-utiles/administrations/43,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-20,2025-02-24,false,true
6,Communauté de Communes du Périgord Vert Nontronnais,https://nontron.fr/pratique/numeros-utiles/administrations/48-communaute-de-communes-du-perigord-vert-nontronnais,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-03,2025-03-12,false,true
6,Déchetterie,https://nontron.fr/pratique/numeros-utiles/administrations/51-dechetterie,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-10,2025-03-14,false,true
6,Mission Locale du Haut Périgord (personnes de moins de 26 ans),https://nontron.fr/pratique/numeros-utiles/administrations/57-mission-locale-du-haut-perigord,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-11,2025-04-05,false,true
6,Centre de tri postal,https://nontron.fr/pratique/numeros-utiles/administrations/63-lyonnaise-des-eaux,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-04,2025-03-05,false,true
6,Culture,https://nontron.fr/pratique/numeros-utiles/culture,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,113,false,false,false,true,false,false,false,false,2025-02-10,2025-02-10,false,false
6,Bibliothèque,https://nontron.fr/pratique/numeros-utiles/culture/14,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-06,2025-02-22,false,true
6,Bibliothèque,https://nontron.fr/pratique/numeros-utiles/culture/14-bibliotheque,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-30,2025-03-13,false,true
6,Cinéma,https://nontron.fr/pratique/numeros-utiles/culture/15,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-08,2025-02-19,false,true
6,Pôle Expérimental des Métiers d'Art (PEMA),https://nontron.fr/pratique/numeros-utiles/culture/26,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-26,2025-02-27,false,true
6,Écoles,https://nontron.fr/pratique/numeros-utiles/ecoles,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,112,false,false,false,true,false,false,false,false,2025-01-20,2025-02-26,false,true
6,Ecole Primaire Anatole France,https://nontron.fr/pratique/numeros-utiles/ecoles/53,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-29,2025-02-16,false,true
6,Ecole Primaire Anatole France,https://nontron.fr/pratique/numeros-utiles/ecoles/53-ecole-primaire-anatole-france,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-26,2025-03-06,false,true
6,Ecole Maternelle Jean Rostand,https://nontron.fr/pratique/numeros-utiles/ecoles/55-ecole-maternelle-jean-rostand,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-26,2025-03-20,false,true
6,Collège-Lycée Alcide Dusolier,https://nontron.fr/pratique/numeros-utiles/ecoles/62-college-lycee-alcide-dusolier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-01,2025-02-01,false,false
6,"Micro-crèche ""les P'tits Loups""",https://nontron.fr/pratique/numeros-utiles/enfance/50,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-29,2025-02-14,false,true
6,"Micro-crèche ""les P'tits Loups""",https://nontron.fr/pratique/numeros-utiles/enfance/50-micro-creche-les-p-tits-loups,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-23,2025-03-01,false,true
6,Santé,https://nontron.fr/pratique/numeros-utiles/sante,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,114,false,false,false,true,false,false,false,false,2025-02-01,2025-03-05,false,true
6,Centre Médico Social,https://nontron.fr/pratique/numeros-utiles/sante/45,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-08,2025-02-18,false,true
6,CLIC Nord Dordogne,https://nontron.fr/pratique/numeros-utiles/sante/47-clic-nord-dordogne,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-09,2025-03-10,false,true
6,Laboratoire d'analyses médicales,https://nontron.fr/pratique/numeros-utiles/sante/60,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-08,2025-02-19,false,true
6,Docteur KUN,https://nontron.fr/pratique/numeros-utiles/sante/dentiste/33,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,112,false,false,false,true,false,false,false,false,2025-02-06,2025-03-01,false,true
6,Docteur KUN,https://nontron.fr/pratique/numeros-utiles/sante/dentiste/33-docteur-kun,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,112,false,false,false,true,false,false,false,false,2025-02-12,2025-03-19,false,true
6,Infirmiers,https://nontron.fr/pratique/numeros-utiles/sante/infirmiers,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,112,false,false,false,true,false,false,false,false,2025-01-21,2025-03-11,false,true
6,"Cabinet infirmier LOISEAU, PELISSIER",https://nontron.fr/pratique/numeros-utiles/sante/infirmiers/91,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-06,2025-02-27,false,true
6,Dermatologue J.P MERAUD,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/140-dermatologue-j-p-meraud,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-01,2025-03-11,false,true
6,Podologue- Pédicure ALAIN VERNEZ,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/141-podologue-pedicure-alain-vernez,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-11,2025-03-22,false,true
6,Sage Femme - C.GARCIA,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/145-sage-femme-c-garcia,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-21,2025-03-26,false,true
6,A. VIGODA,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/19,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-04,2025-02-28,false,true
6,"Docteurs WEBER, CARLES, RALLIER du BATTY",https://nontron.fr/pratique/numeros-utiles/sante/specialistes/20,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-03,2025-02-16,false,true
6,P. KEMP,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/24,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-02,2025-03-01,false,true
6,Cabinet de Kinésithérapie B.CANDEL et A.DONADIEU,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/35,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-09,2025-02-09,false,false
6,DELAGE PELISSIER,https://nontron.fr/pratique/numeros-utiles/sante/specialistes/9,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-13,2025-02-26,false,true
6,Vétérinaire,https://nontron.fr/pratique/numeros-utiles/sante/veterinaire,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,113,false,false,false,true,false,false,false,false,2025-02-03,2025-03-05,false,true
6,Cabinet vétérinaires LADRAT-LESIMPLE,https://nontron.fr/pratique/numeros-utiles/sante/veterinaire/36,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,112,false,false,false,true,false,false,false,false,2025-02-09,2025-02-19,false,true
6,Centre de Secours,https://nontron.fr/pratique/numeros-utiles/urgences/11,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-27,2025-02-21,false,true
6,Samu,https://nontron.fr/pratique/numeros-utiles/urgences/13,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-02-03,2025-02-14,false,true
6,Samu social,https://nontron.fr/pratique/numeros-utiles/urgences/153,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,109,false,false,false,true,false,false,false,false,2025-01-25,2025-02-25,false,true
6,Passage de la Flamme Olympique à Nontron,https://nontron.fr/pratique/passage-de-la-flamme-olympique-a-nontron,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,28,121,false,false,false,true,false,false,false,false,2025-02-01,2025-02-26,false,true
6,Référents de quartiers,https://nontron.fr/pratique/referents-de-quartiers,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-01-29,2025-02-25,false,true
6,Se déplacer,https://nontron.fr/pratique/se-deplacer,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,22,115,false,false,false,true,false,false,false,false,2025-02-03,2025-02-26,false,true
6,Vélos électriques,https://nontron.fr/pratique/se-deplacer/velos-electriques,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,23,114,false,false,false,true,false,false,false,false,2025-02-11,2025-03-26,false,true
6,Stationnement,https://nontron.fr/pratique/stationnement,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,20,111,false,false,false,true,false,false,false,false,2025-02-11,2025-03-27,false,true
6,Transport scolaire,https://nontron.fr/pratique/transport-scolaire,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,116,false,false,false,true,false,false,false,false,2025-02-03,2025-02-26,false,true
6,Comité de projet PHOTOSOL,https://nontron.fr/services-en-ligne/urbanisme/comite-de-projet-photosol,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,109,false,false,false,true,false,false,false,false,2025-02-11,2025-03-10,false,true
6,Comité de projet PHOTOSOL,https://nontron.fr/services-en-ligne/urbanisme/comite-de-projet-photosol/category/11-modules,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,saisine et dépôt des dossiers,21,134,false,false,false,true,false,false,false,false,2025-01-26,2025-03-10,false,true
